Title ID	Region	Name	PKG direct link	Content ID	File Size
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC EPISODE 4	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/92/f_fadad58223a6538c8460f326d8bb8c3f583d219552729ea9d78e8bd384b3d2a9/f/EP0102-CUSA00804_00-BHR2EPISODE40000.json	EP0102-CUSA00804_00-BHR2EPISODE40000	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC PARTS STORAGE 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/75/f_9fd8cd55fb4a006e00d03affdfe20e3063a153ff4c5aeed2d0e4c154fcdaf5ae/f/EP0102-CUSA00804_00-BHR2RAIDPARTSS20.json	EP0102-CUSA00804_00-BHR2RAIDPARTSS20	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC PARTS STORAGE 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/85/f_46dc28c654c3aad2b83cc0c000ffcde241bc178b51350d9cc64531f667f3e580/f/EP0102-CUSA00804_00-BHR2RAIDPARTSS30.json	EP0102-CUSA00804_00-BHR2RAIDPARTSS30	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC EXTRA 1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/95/f_7bf777258bebae8d3954afed89f0bb2a650b0e571bf3b777663beed28f5a1da2/f/EP0102-CUSA00804_00-BHR2EXEPISODE100.json	EP0102-CUSA00804_00-BHR2EXEPISODE100	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID WEAPON STORAGE 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/73/f_c1f86cb37a13ed6ea23a38621eaa46d781280a43cf9ca8ba001e39c59ce7f89c/f/EP0102-CUSA00804_00-BHR2RAIDWEAPONS2.json	EP0102-CUSA00804_00-BHR2RAIDWEAPONS2	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID WEAPON STORAGE 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/83/f_8b03ece0c60407fcf86cde0e43565b454fc7ca9fc01e8b32de92f3be6e7790d4/f/EP0102-CUSA00804_00-BHR2RAIDWEAPONS3.json	EP0102-CUSA00804_00-BHR2RAIDWEAPONS3	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID WEAPON STORAGE 1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/79/f_3f9396ddf380e0ba200e00ee812ad594d2f31266f8886ef1bc9c278351f2f868/f/EP0102-CUSA00804_00-BHR2RAIDWEAPONS1.json	EP0102-CUSA00804_00-BHR2RAIDWEAPONS1	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC PARTS STORAGE 1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/74/f_99bf17b5d47a611ad2905ebc54da193417cc93c37ab2ee54fedaecf71832c18e/f/EP0102-CUSA00804_00-BHR2RAIDPARTSS10.json	EP0102-CUSA00804_00-BHR2RAIDPARTSS10	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC EPISODE 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/93/f_d02a4caf589a94c0800b8dfe128eddbca55e61e84b6e5189213d0692e860c3d5/f/EP0102-CUSA00804_00-BHR2EPISODE20000.json	EP0102-CUSA00804_00-BHR2EPISODE20000	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC EPISODE 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/90/f_c4840ba104a3ccf0746b076ca1f2bd1f2945498138fa693af275a7db1239a463/f/EP0102-CUSA00804_00-BHR2EPISODE30000.json	EP0102-CUSA00804_00-BHR2EPISODE30000	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID STAGE 1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/91/f_542b056fbac9d54b7875af1e9fe5575d0cb49502424dbaa4f38dd81c8b8efc96/f/EP0102-CUSA00804_00-BHR2RAIDSTAGE100.json	EP0102-CUSA00804_00-BHR2RAIDSTAGE100	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID HUNK	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/67/f_8e64a994f0f00a89bfc1b4dd12a0bd532cc4d520393233fcd9f23e20d45a901b/f/EP0102-CUSA00804_00-BHR2RAIDHUNK0000.json	EP0102-CUSA00804_00-BHR2RAIDHUNK0000	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC EXTRA 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/89/f_c00feade12ec32a3b0f507d0dee5ccbfa8a0275538c5602e165e5448335b7d82/f/EP0102-CUSA00804_00-BHR2EXEPISODE200.json	EP0102-CUSA00804_00-BHR2EXEPISODE200	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID UNJUDGED STORAGE 1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/72/f_ccfdc75520d3d0326bbba2335e755de1686304f88c587b8be371322089d4aa57/f/EP0102-CUSA00804_00-BHR2RAIDUNJUDS10.json	EP0102-CUSA00804_00-BHR2RAIDUNJUDS10	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID UNJUDGED STORAGE 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/77/f_8cd7dc5597f3246cafff99e1e2a6d2b9a0f441be12755f4bded51457aa33ec85/f/EP0102-CUSA00804_00-BHR2RAIDUNJUDS20.json	EP0102-CUSA00804_00-BHR2RAIDUNJUDS20	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC COSTUME MOIRA	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/78/f_4c0126fc9be0da1c4a6e18ed8a64e4afe20a4c5a7db9c82f8b4482549c67c8c8/f/EP0102-CUSA00804_00-BHR2COSTUMEMOIRA.json	EP0102-CUSA00804_00-BHR2COSTUMEMOIRA	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC RAID UNJUDGED STORAGE 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/81/f_aeac88bbc66fc4e6960c983930f48141dfa0fc8c39342d2ffc5b862d96403126/f/EP0102-CUSA00804_00-BHR2RAIDUNJUDS30.json	EP0102-CUSA00804_00-BHR2RAIDUNJUDS30	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC COSTUME NATALIA	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/87/f_05c469d6b2de86a4ca3d190babcf3f52e5cd381b8240c5fbeecc44be42836845/f/EP0102-CUSA00804_00-BHR2COSTUMENATAR.json	EP0102-CUSA00804_00-BHR2COSTUMENATAR	
CUSA00804	EU	RESIDENT EVIL REVELATIONS 2 DLC CATALOG PACK	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00804_00/94/f_a255d0c3d1ebbaa3142a020e7c9cfab3bec471383c8358ac4bda835e53b61211/f/EP0102-CUSA00804_00-BHR2CATALOGPACK1.json	EP0102-CUSA00804_00-BHR2CATALOGPACK1	
CUSA02624	EU	Call of Duty®: Black Ops III - NUK3TOWN Bonus Map	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/8/f_323bc1996eab7172ed6f6f4f7489928f50e22def943d19f16eeec59effc6aa7e/f/EP0002-CUSA02624_00-BLACKOPS3NUK3TWN.json	EP0002-CUSA02624_00-BLACKOPS3NUK3TWN	
CUSA02624	EU	COD: BLACK OPS 3 SHAREfactory™ Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/13/f_ccf8720bac148110fa9b88122063cb703a7324438578815a3443e117a4649ee9/f/EP0002-CUSA02624_00-SFTHEME000000002.json	EP0002-CUSA02624_00-SFTHEME000000002	
CUSA02624	EU	Black Ops III MP Beta SHAREfactory™ Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/2/f_1dbcb3331dd54a30015952d28eb45d1ccac87736eda00364b7ba6df53dd0975f/f/EP0002-CUSA02624_00-SFTHEME000000001.json	EP0002-CUSA02624_00-SFTHEME000000001	
CUSA01539	EU	AKIBA'S TRIP: Undead ＆ Undressed Bonus Item Set	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01539_00/1/f_3db1bec81bca1a24c02eb760cbb29013e35fc3da79f153fd7e8677bfd8acc9df/f/EP1063-CUSA01539_00-AKIBASNEXTDLC000.json	EP1063-CUSA01539_00-AKIBASNEXTDLC000	
CUSA01601	EU	DOA5LR Costume Catalog LR14	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01601_00/465/f_e69704d6182e8c261e116a907d080ca890437a3a764ad21f3972a44566b845b7/f/EP4108-CUSA01601_00-CATALOGSEASON220.json	EP4108-CUSA01601_00-CATALOGSEASON220	
CUSA01601	EU	DOA5LR Costume Catalog LR15	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01601_00/588/f_fc9a156116d60960579fd3b3aef145625e8efe09dca8d91a40c0b8a4cb20a415/f/EP4108-CUSA01601_00-CATALOG201508280.json	EP4108-CUSA01601_00-CATALOG201508280	
CUSA05033	EU	Ticket: Ancient Equipment Maid Costume	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05033_00/5/f_5d23a38bc6070cefa8cd03e81a39b6a823c2b155b1a21dbece90dadada4be6c1/f/EP0700-CUSA05033_00-SAO4KFJ000100000.json	EP0700-CUSA05033_00-SAO4KFJ000100000	
CUSA02607	EU	Bonus Add-On Set	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02607_00/1/f_2ba085f326a12f3e7bc7ae985830486c096ba9fb31ec017747175af881eaf831/f/EP0700-CUSA02607_00-SAO2LIT030000000.json	EP0700-CUSA02607_00-SAO2LIT030000000	
CUSA01615	EU	Holiday Pack (free version)	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01615_00/19/f_c23bd4d27c54491eb71023a18a48778a604df4f03e747146a022b33854078041/f/EP0082-CUSA01615_00-HOLIDAYFREE00001.json	EP0082-CUSA01615_00-HOLIDAYFREE00001	
CUSA00605	EU	Assassin’s Creed® Unity Ondergronds arsenaal-pakket	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00605_00/124/f_1f91734b03086845dc8178dd1278d38d748274ab036ba16c2fe41aa4d46d195b/f/EP0001-CUSA00605_00-DLCULCPACK000002.json	EP0001-CUSA00605_00-DLCULCPACK000002	
CUSA06014	EU	Tekken 7 - Metallic Costumes Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/26/f_840b0ee89b83ab2f89ab22f1ec35d2754976754f7ece0c2fa6305122ef667785/f/EP0700-CUSA06014_00-PS4TK7COSPACK001.json	EP0700-CUSA06014_00-PS4TK7COSPACK001	
CUSA06014	EU	Tekken 7 - Taiko no Tatsujin Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/25/f_53a2abba972caee8f8252971b786ca03284f4a27e53a99a87735f8eac1cd0258/f/EP0700-CUSA06014_00-PS4TK7TAIKOPACK1.json	EP0700-CUSA06014_00-PS4TK7TAIKOPACK1	
CUSA06014	EU	Tekken 7 - Eliza Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/24/f_2ce5bdae9dab03241445e1dd6785f58e3c59c4a9fe1e27b4bf897abcb1674afa/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK1.json	EP0700-CUSA06014_00-PS4TK7CHARAPACK1	
CUSA00540	EU	Tiny Troopers Joint Ops DLC: Zombie Compaign	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00540_00/1/f_25af8ed4d4af4c2f43543bb73fb2184df446a07f6ece4c48c8bcd8de55372984/f/EP4382-CUSA00540_00-TTJODLC01ZOMBIES.json	EP4382-CUSA00540_00-TTJODLC01ZOMBIES	
CUSA06014	EU	Tekken 7 - DLC 1 - Tekken Bowling & various costumes	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/37/f_b625bbaaac76a8b997948ee67b5e8d0f2fd4547178bfb23e6ab48856df6c3bf8/f/EP0700-CUSA06014_00-PS4TK7MODEPACK01.json	EP0700-CUSA06014_00-PS4TK7MODEPACK01	
CUSA06014	EU	Tekken7 - Character Panel Pack 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/38/f_90f0eee8c287b6bdd302fdea9cb0868aae5e19317b4fa0159218b01e6a77bbf1/f/EP0700-CUSA06014_00-PS4TK7PANELPACK2.json	EP0700-CUSA06014_00-PS4TK7PANELPACK2	
CUSA00168	EU	Need for Speed™ Rivals Premium Livery Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/5/f_d1dbdc9e2aa92efd188c0c5c99e8375c0355d9591ed46655d5b8cb6fc95a437c/f/EP0006-CUSA00168_00-NFSLIVERYPREMIUM.json	EP0006-CUSA00168_00-NFSLIVERYPREMIUM	
CUSA00168	EU	Need for Speed™ Rivals Concept Lamborghini Complete Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/42/f_406fe2c136909540325ae66d9e61c0861517e1a8fb5cf99d73d7082c511514e1/f/EP0006-CUSA00168_00-NFSRCOMBOPACK003.json	EP0006-CUSA00168_00-NFSRCOMBOPACK003	
CUSA00168	EU	Need for Speed™ Complete Movie Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/50/f_24ada69612de65fecfb9a039e89b94d7fee1f481e1a401e09d23a0b3f53e4c2e/f/EP0006-CUSA00168_00-NFSRCOMBOPACK004.json	EP0006-CUSA00168_00-NFSRCOMBOPACK004	
CUSA00168	EU	Need for Speed™ Rivals Simply Jaguar Complete Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/40/f_224c64231e2324ab67f8d6036bbd9085dc50f3ba2b0daf4abf057cfa3d7dac8b/f/EP0006-CUSA00168_00-NFSRCOMBOPACK001.json	EP0006-CUSA00168_00-NFSRCOMBOPACK001	
CUSA00168	EU	Need for Speed™ Rivals Ferrari Edizioni Speciali Complete Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/41/f_c28283f97f75f1464550f6ba22f3f461b98a78d02d486f0330f3c53d8fc17c6e/f/EP0006-CUSA00168_00-NFSRCOMBOPACK002.json	EP0006-CUSA00168_00-NFSRCOMBOPACK002	
CUSA00168	EU	Need for Speed™ Rivals Koenigsegg Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/47/f_7090e34716a0012a58f2006d29f3220f505bca3abd13cb8794bea9cea8feda4f/f/EP0006-CUSA00168_00-NFSKOENIGSEGGPCK.json	EP0006-CUSA00168_00-NFSKOENIGSEGGPCK	
CUSA00168	EU	Need for Speed™ Rivals Track Day Livery	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/4/f_cb0b3f56f21c76a47c2741df0338b5de864dc1b01ba6ff9470417460baf6ebd3/f/EP0006-CUSA00168_00-NFSLIVERYTRAKDAY.json	EP0006-CUSA00168_00-NFSLIVERYTRAKDAY	
CUSA00168	EU	Need for Speed™ Rivals Ultimate Cop Pack	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/1/f_be3a41f87325972b1925a11608761bfe29cb432afe18b0c036049980ca5e319d/f/EP0006-CUSA00168_00-NFSRULTIMATECOP0.json	EP0006-CUSA00168_00-NFSRULTIMATECOP0	
CUSA00168	EU	Need for Speed™ Rivals VIP Matte Kit Livery	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/12/f_f3756dc42231b438b01a4860f69c9a0ab38ca898ce4d934a3729f152eeb8e2c6/f/EP0006-CUSA00168_00-NFSLIVERYVPMATTE.json	EP0006-CUSA00168_00-NFSLIVERYVPMATTE	
CUSA00168	EU	Need for Speed™ Rivals Digital Revolution Livery	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/11/f_5857eadcd106229571fe6f6f2fef2d17129911ecd43c322fe6c3d142704ba31a/f/EP0006-CUSA00168_00-NFSLIVERYDIGIREV.json	EP0006-CUSA00168_00-NFSLIVERYDIGIREV	
CUSA00168	EU	Need for Speed™ Rivals Classic Muscle Livery	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00168_00/10/f_82fa5ad8b8fe213b9deb6b022e2280ac31e5f8ef07fbf2b86f769dceb2473d13/f/EP0006-CUSA00168_00-NFSRLIVERYMUSCOM.json	EP0006-CUSA00168_00-NFSRLIVERYMUSCOM	
CUSA06014	EU	Tekken7 - Geese Howard Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/40/f_fcb0c6e7512c77f98ef9966ec0068ebcf30e522ab48543e622d4611faf5bc25d/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK2.json	EP0700-CUSA06014_00-PS4TK7CHARAPACK2	
CUSA03617	EU	Family Kick-Back	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03617_00/13/f_b18cf53e747f4776044d47fe8c655ebf8ea7de5605e6c12a2f52548e369558ab/f/EP1001-CUSA03617_00-WHISKEYPREORDERS.json	EP1001-CUSA03617_00-WHISKEYPREORDERS	
CUSA03842	EU	Not a Hero	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/35/f_78f3a3c9ae82680f40f1b6cbe61089f2f3b6f00763edd53c629c65d385e60d7c/f/EP0102-CUSA03842_00-BH7EPISODEDLC020.json	EP0102-CUSA03842_00-BH7EPISODEDLC020	
CUSA03842	EU	End of Zoe	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/34/f_59c4b715e65a571e8b0c86559fbfebba22b319f727812d0bbe665628cc0e907b/f/EP0102-CUSA03842_00-BH7EPISODEDLC030.json	EP0102-CUSA03842_00-BH7EPISODEDLC030	
CUSA03842	EU	「Banned Footage Vol.2」- "21"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/27/f_747514007d42686d3bcac158146e7848acc408b3b367c67e41473b1129dbd9b7/f/EP0102-CUSA03842_00-BH7EPISODEDLC012.json	EP0102-CUSA03842_00-BH7EPISODEDLC012	
CUSA03842	EU	「Banned Footage Vol.2」- "Daughters"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/28/f_a119da83e053f7505942a909352590b16ffdfca9fd18111849ac2f3c0f6e0e46/f/EP0102-CUSA03842_00-BH7EPISODEDLC014.json	EP0102-CUSA03842_00-BH7EPISODEDLC014	
CUSA03842	EU	「Banned Footage Vol.1」- "Bedroom"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/24/f_f92ec4511728b1697e1c82c80830520b0963eacc96041a73651e20640a5cf67e/f/EP0102-CUSA03842_00-BH7EPISODEDLC011.json	EP0102-CUSA03842_00-BH7EPISODEDLC011	
CUSA03842	EU	「Banned Footage Vol.1」- "Nightmare"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03842_00/22/f_387c4f91a6372bd0d42ca9f7bf955ca2160faf76ac5ca10b76d30e468a585543/f/EP0102-CUSA03842_00-BH7EPISODEDLC013.json	EP0102-CUSA03842_00-BH7EPISODEDLC013	
CUSA06014	EU	Tekken7 - Noctis Lucis Caelum Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/42/f_c38e407a0de851dc9843275d3f427ccadad2d92884856a48253c1e6e076b27e3/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK3.json	EP0700-CUSA06014_00-PS4TK7CHARAPACK3	
CUSA00853	EU	Call of Duty® Advanced Warfare - Advanced Arsenal	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00853_00/9/f_47228042f586c05308fe6497d38e755a2d919eb182c99cc74b9e69aa366bfaaa/f/EP0002-CUSA00853_00-CODAW0000ARSENAL.json	EP0002-CUSA00853_00-CODAW0000ARSENAL	
CUSA00851	EU	Call of Duty® Advanced Warfare - Advanced Arsenal	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00851_00/7/f_3d4c4f327c37bbacdc4e768f1318942cedd5d3821407c790d3d2c58072b25f02/f/EP0002-CUSA00851_00-CODAW0000ARSENAL.json	EP0002-CUSA00851_00-CODAW0000ARSENAL	
CUSA06926	EU	The Walking Dead: A New Frontier Episode 2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06926_00/6/f_86e11f566fd1e7c8e7fa3c4857ce34412f1a959de653cdc8745c8c485b74f20d/f/EP2026-CUSA06926_00-TWDS300000000EP2.json	EP2026-CUSA06926_00-TWDS300000000EP2	
CUSA06926	EU	The Walking Dead: A New Frontier Episode 3	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06926_00/8/f_4ac28ec4c20ed2b2901516b6ba026189ea22dd7dccfb41c4a1152c0dc97fae7b/f/EP2026-CUSA06926_00-TWDS300000000EP3.json	EP2026-CUSA06926_00-TWDS300000000EP3	
CUSA06926	EU	The Walking Dead: A New Frontier Episode 4	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06926_00/10/f_a83606b28c3ea554c30c4bddd2bedfb6f007405f0336b085974a6b7359a93e4a/f/EP2026-CUSA06926_00-TWDS300000000EP4.json	EP2026-CUSA06926_00-TWDS300000000EP4	
CUSA06926	EU	The Walking Dead: A New Frontier Episode 5	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06926_00/12/f_fe016933b0c2177f7fbf6e85422046c4aa49be55347507c2c1addd9f9fca3c38/f/EP2026-CUSA06926_00-TWDS300000000EP5.json	EP2026-CUSA06926_00-TWDS300000000EP5	
CUSA04480	EU	amazarashi Head	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA04480_00/13/f_7504070400634b87d3836cc4b6ec5d38d7d545dd12cfe852bafa119119d37b94/f/EP0082-CUSA04480_00-AMAZARASHI201702.json	EP0082-CUSA04480_00-AMAZARASHI201702	
CUSA04480	EU	3C3C1D119440927	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA04480_00/14/f_b21ffebd5f8faa02789b9628b69f9214c0a416fd9d4971f7c57f1b0f4b18796a/f/EP0082-CUSA04480_00-N3C3C1D119440927.json	EP0082-CUSA04480_00-N3C3C1D119440927	
CUSA06014	EU	Tekken7 - Anna Williams Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/44/f_c157e41210f6d6b8f8dba90cdc177ef3ca2ccc37dd86130470c01a1756276b81/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK4.json	EP0700-CUSA06014_00-PS4TK7CHARAPACK4	
CUSA06014	EU	Tekken7 - Lei Wulong Character	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/45/f_7f49952dd5fb8702fc3672089292aba30ba33ecd12b287b45877e7f6573637d5/f/EP0700-CUSA06014_00-PS4TK7CHARAPACK5.json	EP0700-CUSA06014_00-PS4TK7CHARAPACK5	
CUSA06014	EU	Tekken7 - Season Pass 2 Bonus Item Set	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06014_00/48/f_905284857c911271cd5cb879d6799fad6aa8e6e62d0c889a0598d3587050256c/f/EP0700-CUSA06014_00-PS4TK7SP2BONUS01.json	EP0700-CUSA06014_00-PS4TK7SP2BONUS01	
CUSA02387	EU	Battlefield™ 1 Premium	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02387_00/32/f_91a87f9c1d4d912431dea717a67aeedb109268f07ea9bd6e8145a3656a9f7242/f/EP0006-CUSA02387_00-PREMIUM000000000.json	EP0006-CUSA02387_00-PREMIUM000000000	
CUSA03464	EU	Add-On Costume: Famitsu Swimsuit	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03464_00/19/f_7dff4a45d53d430ee29ad3d8298efdf81a3083a9009d0647f08c0da995efddfc/f/EP4492-CUSA03464_00-CU0003GABASU0000.json	EP4492-CUSA03464_00-CU0003GABASU0000	
CUSA06995	EU	Valkyria Revolution DLC Special Issue Gear: Veteran Pouch+	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/17/f_061ea1be7a81d53cac44f06cedd3399eac5d31498c181d6f331dc0b43e7fb550/f/EP4062-CUSA06995_00-ARVALKYRIEDL0101.json	EP4062-CUSA06995_00-ARVALKYRIEDL0101	
CUSA06995	EU	Valkyria Revolution DLC The Ring of Contract	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/16/f_1b565e27a0d2511985d7a6967336c623b668ce05e73b7bd35b0db5dd6c8cf50e/f/EP4062-CUSA06995_00-ARVALKYRIEDL0011.json	EP4062-CUSA06995_00-ARVALKYRIEDL0011	
CUSA06995	EU	Valkyria Revolution DLC The Formation of Vanargand	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/3/f_39c196044580a06cf7ef05e434af3216c26e440d65e4604d592e0b2b7e2d1408/f/EP4062-CUSA06995_00-ARVALKYRIEDL0003.json	EP4062-CUSA06995_00-ARVALKYRIEDL0003	
CUSA06995	EU	Valkyria Revolution DLC Name of the Augmented Warrior	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/9/f_7b42d7e3c813f51058e2eeb7a825d5ab51892ea6fc21df9a06ac2e2dea28d8d8/f/EP4062-CUSA06995_00-ARVALKYRIEDL0007.json	EP4062-CUSA06995_00-ARVALKYRIEDL0007	
CUSA06995	EU	Valkyria Revolution DLC Standing Before a Dying Wish	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/22/f_4cf9c788da539eeb0b4ae0450ffe738a8810487bc376247dfdb8ad214df664ce/f/EP4062-CUSA06995_00-ARVALKYRIEDL0013.json	EP4062-CUSA06995_00-ARVALKYRIEDL0013	
CUSA06995	EU	Valkyria Revolution DLC The Road to That House	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/25/f_3d1fb4428edc12a27267f9d285cf0c3d9f3492fbd84b9b45e1c1b9e8819be1d8/f/EP4062-CUSA06995_00-ARVALKYRIEDL0014.json	EP4062-CUSA06995_00-ARVALKYRIEDL0014	
CUSA06995	EU	Valkyria Revolution DLC Hunger Pangs and Royal Pains	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06995_00/11/f_f751a7c98714ca430f65713dbf39403911bbd658879c19644e2d1452c5a188b0/f/EP4062-CUSA06995_00-ARVALKYRIEDL0005.json	EP4062-CUSA06995_00-ARVALKYRIEDL0005	
